"","Date","Contributor","Contributor ISO-3","Mission","Individual Police Male","Individual Police Female","Individual Police Total","Formed Police Units Male","Formed Police Units Female","Formed Police Units Total","Experts on Mission Male","Experts on Mission Female","Experts on Mission Total","Troops Male","Troops Female","Troops Total","Total Male","Total Female","Total Total"
"25323",2011-03-31,"Turkey","TUR","UNMIS",24,0,24,0,0,0,0,0,0,4,0,4,28,0,28
"25324",2010-04-30,"Turkey","TUR","UNMIL",27,2,29,0,0,0,0,0,0,0,0,0,27,2,29
"25325",2010-09-30,"Turkey","TUR","UNMIL",27,2,29,0,0,0,0,0,0,0,0,0,27,2,29
"25326",2010-10-31,"Turkey","TUR","UNMIL",27,2,29,0,0,0,0,0,0,0,0,0,27,2,29
"25327",2009-11-30,"Turkey","TUR","UNMIL",29,0,29,0,0,0,0,0,0,0,0,0,29,0,29
"25328",2010-02-28,"Turkey","TUR","UNMIL",28,2,30,0,0,0,0,0,0,0,0,0,28,2,30
"25329",2010-03-31,"Turkey","TUR","UNMIL",28,2,30,0,0,0,0,0,0,0,0,0,28,2,30
"25330",2010-06-30,"Turkey","TUR","UNMIL",28,2,30,0,0,0,0,0,0,0,0,0,28,2,30
"25331",2010-07-31,"Turkey","TUR","UNMIL",28,2,30,0,0,0,0,0,0,0,0,0,28,2,30
"25332",2010-08-31,"Turkey","TUR","UNMIL",28,2,30,0,0,0,0,0,0,0,0,0,28,2,30
"25333",2011-12-31,"Turkey","TUR","UNMIL",28,2,30,0,0,0,0,0,0,0,0,0,28,2,30
"25334",2012-05-31,"Turkey","TUR","UNMIL",28,2,30,0,0,0,0,0,0,0,0,0,28,2,30
"25335",2012-06-30,"Turkey","TUR","MINUSTAH",28,2,30,0,0,0,0,0,0,0,0,0,28,2,30
"25336",2010-11-30,"Turkey","TUR","UNMIS",27,0,27,0,0,0,0,0,0,3,0,3,30,0,30
"25337",2012-04-30,"Turkey","TUR","MINUSTAH",29,2,31,0,0,0,0,0,0,0,0,0,29,2,31
"25338",2012-05-31,"Turkey","TUR","MINUSTAH",29,2,31,0,0,0,0,0,0,0,0,0,29,2,31
"25339",2010-06-30,"Turkey","TUR","UNMIS",28,2,30,0,0,0,0,0,0,1,0,1,29,2,31
"25340",2010-10-31,"Turkey","TUR","UNMIS",27,1,28,0,0,0,0,0,0,3,0,3,30,1,31
"25341",2011-08-31,"Turkey","TUR","UNMIL",30,2,32,0,0,0,0,0,0,0,0,0,30,2,32
"25342",2011-09-30,"Turkey","TUR","UNMIL",30,2,32,0,0,0,0,0,0,0,0,0,30,2,32
"25343",2011-10-31,"Turkey","TUR","UNMIL",30,2,32,0,0,0,0,0,0,0,0,0,30,2,32
"25344",2011-11-30,"Turkey","TUR","UNMIL",30,2,32,0,0,0,0,0,0,0,0,0,30,2,32
"25345",2012-01-31,"Turkey","TUR","MINUSTAH",30,2,32,0,0,0,0,0,0,0,0,0,30,2,32
"25346",2010-09-30,"Turkey","TUR","UNMIS",28,1,29,0,0,0,0,0,0,3,0,3,31,1,32
"25347",2011-10-31,"Turkey","TUR","MINUSTAH",31,2,33,0,0,0,0,0,0,0,0,0,31,2,33
"25348",2011-11-30,"Turkey","TUR","MINUSTAH",31,2,33,0,0,0,0,0,0,0,0,0,31,2,33
"25349",2011-12-31,"Turkey","TUR","MINUSTAH",31,2,33,0,0,0,0,0,0,0,0,0,31,2,33
"25350",2010-07-31,"Turkey","TUR","UNMIS",30,1,31,0,0,0,0,0,0,2,0,2,32,1,33
"25351",2010-08-31,"Turkey","TUR","UNMIS",30,1,31,0,0,0,0,0,0,3,0,3,33,1,34
"25352",2010-05-31,"Turkey","TUR","MINUSTAH",35,0,35,0,0,0,0,0,0,0,0,0,35,0,35
"25353",2010-06-30,"Turkey","TUR","MINUSTAH",35,0,35,0,0,0,0,0,0,0,0,0,35,0,35
"25354",2010-07-31,"Turkey","TUR","MINUSTAH",35,0,35,0,0,0,0,0,0,0,0,0,35,0,35
"25355",2010-08-31,"Turkey","TUR","MINUSTAH",35,0,35,0,0,0,0,0,0,0,0,0,35,0,35
"25356",2010-09-30,"Turkey","TUR","MINUSTAH",35,0,35,0,0,0,0,0,0,0,0,0,35,0,35
"25357",2011-07-31,"Turkey","TUR","MINUSTAH",33,3,36,0,0,0,0,0,0,0,0,0,33,3,36
"25358",2011-08-31,"Turkey","TUR","MINUSTAH",33,3,36,0,0,0,0,0,0,0,0,0,33,3,36
"25359",2010-03-31,"Turkey","TUR","MINUSTAH",36,0,36,0,0,0,0,0,0,0,0,0,36,0,36
"25360",2010-01-31,"Turkey","TUR","UNMIS",32,1,33,0,0,0,0,0,0,3,0,3,35,1,36
"25361",2011-06-30,"Turkey","TUR","MINUSTAH",34,3,37,0,0,0,0,0,0,0,0,0,34,3,37
"25362",2010-04-30,"Turkey","TUR","MINUSTAH",37,0,37,0,0,0,0,0,0,0,0,0,37,0,37
"25363",2012-03-31,"Turkey","TUR","UNAMID",37,0,37,0,0,0,0,0,0,0,0,0,37,0,37
"25364",2012-04-30,"Turkey","TUR","UNAMID",37,0,37,0,0,0,0,0,0,0,0,0,37,0,37
"25365",2010-02-28,"Turkey","TUR","MINUSTAH",38,0,38,0,0,0,0,0,0,0,0,0,38,0,38
"25366",2010-01-31,"Turkey","TUR","MINUSTAH",39,0,39,0,0,0,0,0,0,0,0,0,39,0,39
"25367",2010-03-31,"Turkey","TUR","UNMIS",34,2,36,0,0,0,0,0,0,3,0,3,37,2,39
"25368",2010-04-30,"Turkey","TUR","UNMIS",34,2,36,0,0,0,0,0,0,3,0,3,37,2,39
"25369",2010-05-31,"Turkey","TUR","UNMIS",34,2,36,0,0,0,0,0,0,3,0,3,37,2,39
"25370",2011-09-30,"Turkey","TUR","MINUSTAH",37,3,40,0,0,0,0,0,0,0,0,0,37,3,40
"25371",2012-02-28,"Turkey","TUR","MINUSTAH",38,2,40,0,0,0,0,0,0,0,0,0,38,2,40
"25372",2012-03-31,"Turkey","TUR","MINUSTAH",38,2,40,0,0,0,0,0,0,0,0,0,38,2,40
"25373",2012-05-31,"Turkey","TUR","UNAMID",40,0,40,0,0,0,0,0,0,0,0,0,40,0,40
"25374",2012-06-30,"Turkey","TUR","UNAMID",40,0,40,0,0,0,0,0,0,0,0,0,40,0,40
"25375",2012-07-31,"Turkey","TUR","UNAMID",40,0,40,0,0,0,0,0,0,0,0,0,40,0,40
"25376",2012-08-31,"Turkey","TUR","UNAMID",40,0,40,0,0,0,0,0,0,0,0,0,40,0,40
"25377",2012-10-31,"Turkey","TUR","UNAMID",40,0,40,0,0,0,0,0,0,0,0,0,40,0,40
"25378",2010-12-31,"Turkey","TUR","MINUSTAH",39,2,41,0,0,0,0,0,0,0,0,0,39,2,41
"25379",2011-01-31,"Turkey","TUR","MINUSTAH",39,2,41,0,0,0,0,0,0,0,0,0,39,2,41
"25380",2011-02-28,"Turkey","TUR","MINUSTAH",39,2,41,0,0,0,0,0,0,0,0,0,39,2,41
"25381",2011-03-31,"Turkey","TUR","MINUSTAH",39,2,41,0,0,0,0,0,0,0,0,0,39,2,41
"25382",2012-09-30,"Turkey","TUR","UNAMID",41,0,41,0,0,0,0,0,0,0,0,0,41,0,41
"25383",2009-11-30,"Turkey","TUR","UNMIS",36,2,38,0,0,0,0,0,0,3,0,3,39,2,41
"25384",2009-12-31,"Turkey","TUR","UNMIS",36,2,38,0,0,0,0,0,0,3,0,3,39,2,41
"25385",2010-11-30,"Turkey","TUR","MINUSTAH",40,2,42,0,0,0,0,0,0,0,0,0,40,2,42
"25386",2010-02-28,"Turkey","TUR","UNMIS",38,2,40,0,0,0,0,0,0,3,0,3,41,2,43
"25387",2010-10-31,"Turkey","TUR","MINUSTAH",44,2,46,0,0,0,0,0,0,0,0,0,44,2,46
"25388",2009-12-31,"Turkey","TUR","MINUSTAH",52,0,52,0,0,0,0,0,0,0,0,0,52,0,52
"25389",2012-11-30,"Turkey","TUR","UNAMID",51,3,54,0,0,0,0,0,0,0,0,0,51,3,54
"25390",2012-12-31,"Turkey","TUR","UNAMID",52,2,54,0,0,0,0,0,0,0,0,0,52,2,54
"25391",2013-05-31,"Turkey","TUR","UNAMID",53,4,57,0,0,0,0,0,0,0,0,0,53,4,57
"25392",2013-03-31,"Turkey","TUR","UNAMID",54,4,58,0,0,0,0,0,0,0,0,0,54,4,58
"25393",2013-04-30,"Turkey","TUR","UNAMID",54,4,58,0,0,0,0,0,0,0,0,0,54,4,58
"25394",2009-11-30,"Turkey","TUR","MINUSTAH",57,1,58,0,0,0,0,0,0,0,0,0,57,1,58
"25395",2013-02-28,"Turkey","TUR","UNAMID",55,4,59,0,0,0,0,0,0,0,0,0,55,4,59
"25396",2013-01-31,"Turkey","TUR","UNAMID",55,4,59,0,0,0,0,0,0,0,0,0,55,4,59
"25397",2013-12-31,"Turkey","TUR","UNAMID",63,5,68,0,0,0,0,0,0,0,0,0,63,5,68
"25398",2013-11-30,"Turkey","TUR","UNAMID",72,4,76,0,0,0,0,0,0,0,0,0,72,4,76
"25399",2013-09-30,"Turkey","TUR","UNAMID",73,4,77,0,0,0,0,0,0,0,0,0,73,4,77
"25400",2013-10-31,"Turkey","TUR","UNAMID",73,4,77,0,0,0,0,0,0,0,0,0,73,4,77
"25401",2013-06-30,"Turkey","TUR","UNAMID",75,4,79,0,0,0,0,0,0,0,0,0,75,4,79
"25402",2013-07-31,"Turkey","TUR","UNAMID",75,4,79,0,0,0,0,0,0,0,0,0,75,4,79
"25403",2013-08-31,"Turkey","TUR","UNAMID",75,4,79,0,0,0,0,0,0,0,0,0,75,4,79
"25404",2013-09-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,188,2,190,188,2,190
"25405",2013-12-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,203,0,203,203,0,203
"25406",2013-11-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,208,2,210,208,2,210
"25407",2013-10-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,208,2,210,208,2,210
"25408",2012-07-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,284,2,286,284,2,286
"25409",2013-08-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,292,0,292,292,0,292
"25410",2012-08-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,293,2,295,293,2,295
"25411",2012-06-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,297,2,299,297,2,299
"25412",2013-07-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,302,0,302,302,0,302
"25413",2013-06-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,304,0,304,304,0,304
"25414",2011-07-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,309,1,310,309,1,310
"25415",2011-06-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,310,1,311,310,1,311
"25416",2011-08-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,310,1,311,310,1,311
"25417",2011-04-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,341,1,342,341,1,342
"25418",2012-02-28,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,341,2,343,341,2,343
"25419",2013-05-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,348,0,348,348,0,348
"25420",2011-05-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,349,1,350,349,1,350
"25421",2011-12-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,350,2,352,350,2,352
"25422",2011-03-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,352,1,353,352,1,353
"25423",2011-02-28,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,356,1,357,356,1,357
"25424",2011-09-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,356,1,357,356,1,357
"25425",2012-01-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,356,2,358,356,2,358
"25426",2011-11-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,358,2,360,358,2,360
"25427",2011-10-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,360,1,361,360,1,361
"25428",2010-05-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,362,1,363,362,1,363
"25429",2013-04-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,366,0,366,366,0,366
"25430",2010-04-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,370,1,371,370,1,371
"25431",2012-11-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,374,0,374,374,0,374
"25432",2010-08-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,374,1,375,374,1,375
"25433",2010-01-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,375,1,376,375,1,376
"25434",2010-06-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,376,1,377,376,1,377
"25435",2010-02-28,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,377,1,378,377,1,378
"25436",2010-07-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,378,1,379,378,1,379
"25437",2012-04-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,448,2,450,448,2,450
"25438",2012-09-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,450,2,452,450,2,452
"25439",2013-01-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,461,0,461,461,0,461
"25440",2013-03-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,461,0,461,461,0,461
"25441",2012-05-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,461,3,464,461,3,464
"25442",2010-12-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,469,3,472,469,3,472
"25443",2011-01-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,469,3,472,469,3,472
"25444",2012-10-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,470,2,472,470,2,472
"25445",2013-02-28,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,471,1,472,471,1,472
"25446",2012-12-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,477,0,477,477,0,477
"25447",2010-03-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,479,1,480,479,1,480
"25448",2010-11-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,490,1,491,490,1,491
"25449",2010-10-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,493,1,494,493,1,494
"25450",2010-09-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,503,1,504,503,1,504
"25451",2012-03-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,519,2,521,519,2,521
"25452",2009-11-30,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,527,1,528,527,1,528
"25453",2009-12-31,"Turkey","TUR","UNIFIL",0,0,0,0,0,0,0,0,0,577,1,578,577,1,578
"25454",2013-05-31,"Uganda","UGA","UNAMA",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"25455",2013-06-30,"Uganda","UGA","UNAMA",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"25456",2011-05-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25457",2011-06-30,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25458",2011-07-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25459",2011-08-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25460",2011-09-30,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25461",2011-10-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25462",2011-11-30,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25463",2011-12-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25464",2012-01-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25465",2012-02-28,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25466",2012-03-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25467",2012-04-30,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25468",2012-05-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25469",2012-06-30,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25470",2012-07-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25471",2012-08-31,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25472",2012-09-30,"Uganda","UGA","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"25473",2011-04-30,"Uganda","UGA","UNAMID",1,0,1,0,0,0,1,0,1,0,0,0,2,0,2
"25474",2009-11-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"25475",2009-12-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"25476",2010-01-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"25477",2010-02-28,"Uganda","UGA","UNOCI",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"25478",2010-03-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"25479",2011-11-30,"Uganda","UGA","UNMISS",2,1,3,0,0,0,0,0,0,0,0,0,2,1,3
"25480",2011-12-31,"Uganda","UGA","UNMISS",2,1,3,0,0,0,0,0,0,0,0,0,2,1,3
"25481",2011-03-31,"Uganda","UGA","UNMIL",3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
"25482",2011-06-30,"Uganda","UGA","UNMIL",3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
"25483",2011-07-31,"Uganda","UGA","UNMIL",3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
"25484",2011-08-31,"Uganda","UGA","UNMIL",3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
"25485",2010-07-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"25486",2010-08-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"25487",2010-09-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"25488",2011-04-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"25489",2011-05-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"25490",2011-08-31,"Uganda","UGA","UNMISS",2,1,3,0,0,0,1,0,1,0,0,0,3,1,4
"25491",2011-09-30,"Uganda","UGA","UNMISS",2,1,3,0,0,0,1,0,1,0,0,0,3,1,4
"25492",2011-10-31,"Uganda","UGA","UNMISS",2,1,3,0,0,0,1,0,1,0,0,0,3,1,4
"25493",2013-04-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,3,0,3,1,1,2,4,1,5
"25494",2010-04-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,4,0,4,1,0,1,5,0,5
"25495",2010-10-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,4,0,4,1,0,1,5,0,5
"25496",2010-11-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,4,0,4,1,0,1,5,0,5
"25497",2010-12-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,4,0,4,1,0,1,5,0,5
"25498",2011-01-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,4,0,4,1,0,1,5,0,5
"25499",2011-02-28,"Uganda","UGA","UNOCI",0,0,0,0,0,0,4,0,4,1,0,1,5,0,5
"25500",2011-03-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,4,0,4,1,0,1,5,0,5
"25501",2010-06-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,3,0,3,2,0,2,5,0,5
"25502",2011-06-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,3,0,3,2,0,2,5,0,5
"25503",2011-07-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,3,0,3,2,0,2,5,0,5
"25504",2011-08-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,3,0,3,2,0,2,5,0,5
"25505",2011-04-30,"Uganda","UGA","UNMIL",6,0,6,0,0,0,0,0,0,0,0,0,6,0,6
"25506",2011-05-31,"Uganda","UGA","UNMIL",6,0,6,0,0,0,0,0,0,0,0,0,6,0,6
"25507",2011-09-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,0,1,6,0,6
"25508",2011-10-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,0,1,6,0,6
"25509",2011-12-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,0,1,6,0,6
"25510",2010-05-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,4,0,4,2,0,2,6,0,6
"25511",2013-05-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,1,2,6,1,7
"25512",2013-06-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,1,2,6,1,7
"25513",2013-07-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,1,2,6,1,7
"25514",2013-03-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,1,2,6,1,7
"25515",2013-11-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,1,2,6,1,7
"25516",2013-08-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,1,2,6,1,7
"25517",2013-09-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,1,2,6,1,7
"25518",2013-10-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,1,2,6,1,7
"25519",2013-12-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,1,1,2,6,1,7
"25520",2011-11-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25521",2012-01-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25522",2012-02-28,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25523",2012-03-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25524",2012-04-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25525",2012-05-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25526",2012-06-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25527",2012-07-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25528",2012-08-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25529",2012-09-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25530",2012-10-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25531",2012-11-30,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25532",2012-12-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25533",2013-02-28,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25534",2013-01-31,"Uganda","UGA","UNOCI",0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
"25535",2012-03-31,"Uganda","UGA","UNMIL",4,4,8,0,0,0,0,0,0,0,0,0,4,4,8
"25536",2012-10-31,"Uganda","UGA","UNMIT",9,0,9,0,0,0,0,0,0,0,0,0,9,0,9
"25537",2012-02-28,"Uganda","UGA","UNMIL",6,4,10,0,0,0,0,0,0,0,0,0,6,4,10
"25538",2010-01-31,"Uganda","UGA","UNMIT",7,3,10,0,0,0,0,0,0,0,0,0,7,3,10
"25539",2011-02-28,"Uganda","UGA","UNMIT",7,3,10,0,0,0,0,0,0,0,0,0,7,3,10
"25540",2010-10-31,"Uganda","UGA","UNMIL",9,1,10,0,0,0,0,0,0,0,0,0,9,1,10
"25541",2013-01-31,"Uganda","UGA","UNMIL",9,1,10,0,0,0,0,0,0,0,0,0,9,1,10
"25542",2009-12-31,"Uganda","UGA","UNMIT",8,3,11,0,0,0,0,0,0,0,0,0,8,3,11
"25543",2010-11-30,"Uganda","UGA","UNMIL",10,1,11,0,0,0,0,0,0,0,0,0,10,1,11
"25544",2010-12-31,"Uganda","UGA","UNMIL",10,1,11,0,0,0,0,0,0,0,0,0,10,1,11
"25545",2011-01-31,"Uganda","UGA","UNMIL",10,1,11,0,0,0,0,0,0,0,0,0,10,1,11
"25546",2011-02-28,"Uganda","UGA","UNMIL",10,1,11,0,0,0,0,0,0,0,0,0,10,1,11
"25547",2010-04-30,"Uganda","UGA","UNMIL",9,3,12,0,0,0,0,0,0,0,0,0,9,3,12
"25548",2012-07-31,"Uganda","UGA","UNMISS",9,3,12,0,0,0,0,0,0,0,0,0,9,3,12
"25549",2012-08-31,"Uganda","UGA","UNMISS",9,3,12,0,0,0,0,0,0,0,0,0,9,3,12
"25550",2012-09-30,"Uganda","UGA","UNMISS",9,3,12,0,0,0,0,0,0,0,0,0,9,3,12
"25551",2012-10-31,"Uganda","UGA","UNMISS",9,3,12,0,0,0,0,0,0,0,0,0,9,3,12
"25552",2011-09-30,"Uganda","UGA","UNMIL",9,4,13,0,0,0,0,0,0,0,0,0,9,4,13
"25553",2011-10-31,"Uganda","UGA","UNMIL",9,4,13,0,0,0,0,0,0,0,0,0,9,4,13
"25554",2011-11-30,"Uganda","UGA","UNMIL",9,4,13,0,0,0,0,0,0,0,0,0,9,4,13
"25555",2011-12-31,"Uganda","UGA","UNMIL",9,4,13,0,0,0,0,0,0,0,0,0,9,4,13
"25556",2012-01-31,"Uganda","UGA","UNMIL",9,4,13,0,0,0,0,0,0,0,0,0,9,4,13
"25557",2010-08-31,"Uganda","UGA","UNMIL",10,3,13,0,0,0,0,0,0,0,0,0,10,3,13
"25558",2012-03-31,"Uganda","UGA","UNMIT",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"25559",2012-04-30,"Uganda","UGA","UNMIT",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"25560",2012-05-31,"Uganda","UGA","UNMIT",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"25561",2012-06-30,"Uganda","UGA","UNMIT",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"25562",2012-07-31,"Uganda","UGA","UNMIT",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"25563",2012-08-31,"Uganda","UGA","UNMIT",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
